Time,P_HP,H_industry,H_HV_refuel,P_electrolysis_H2,Q_storage_charge,P_electrolysis_fuel,H_storage_discharge,D_EV,P_wind,Q_CHP,Q_storage,SOC_HV,P_EV_charge,F_ICV_refuel,Q_buildings_th,CO2_captured,SOC_EV,F_E2F,P_CHP,H_fuelcell,P_solar,P_fuelcell,F_industry,Cert_purchase,H_electrolysis,P_electrolysis,D_HV,P_buildings_elec,E_storage,H_storage,P_storage_charge,H_storage_charge,P_industry_elec,P_EV_V2G,Emissions_total,P_CCUS,SOC_ICV,Q_HP,P_storage_discharge,D_ICV,F_fuel,P_grid,Q_storage_discharge,F_CHP,Q_industry_th
66,21.400092039704678,49.895558944951894,6.778349766236915,134.5391602647229,5.2631696899296205,22.608775039639546,2.409767185513241e-6,163.4913423472029,132.67475903342557,457.14285673937525,50.00001044731958,5485.50059759253,3.3950376246991664e-5,96.16475550799849,237.5,410.07828558526205,446.60330065862007,6.782632511891864,399.9999996469533,1.0738846929295119e-6,216.9418713166103,6.44330815757707e-7,99.74378433541344,0.0,80.72349615883374,157.14793530436245,69.85833558885467,128.00006759282735,50.00004347716165,50.000024335795956,1.0527826999177345,24.049588783527422,360.0000670146081,1.8881091461691056e-6,410.0782883910396,82.01565740920219,31519.595342455166,64.20027611911404,2.786828809982278e-6,766.6503220639424,410.0782880888848,6.947406500419918e-7,9.219528946859086e-6,220.95238075736472,285.0
67,22.414607515533426,51.830909879924604,2.5870051314551778e-5,147.49030641126313,11.111071919790746,8.624533361923303e-5,2.3855696763313205e-6,130.13679780114862,304.1542481416441,457.14285806944514,50.00001090325345,5471.32144668211,1.0893629149892251e-5,90.48780326214387,250.0,412.933455734763,413.9050623441379,2.5873600085769962e-5,400.00000081076445,1.0731288448004122e-6,111.26046768945882,6.438773068802472e-7,101.49329808528734,0.0,88.49418384675788,147.49039265659675,68.35548184099582,128.0000214774676,50.00018323903625,72.34713090019201,74.92297784125475,36.66324940922279,360.00002089765576,2.1425109877881485e-6,412.93345713174574,82.58669143352277,31155.7699047248,67.24382254660027,2.735174163111999e-6,601.5077203578555,412.9334568740629,5.522304880460634e-7,9.049085284645802e-6,220.95238140023184,270.0
68,15.259751515561632,52.619927565509585,1.992710315952806e-6,0.0003196956903584198,5.008757413645082e-5,7.353837518672899e-6,52.61974107082352,111.5437345602,87.4874553082807,457.14286035823466,55.555518611376385,5450.814827999862,1.8688639495992119e-6,8.640133090467885e-6,237.5,283.0609889381,387.87771075228807,2.2061512556018737e-6,400.00000281345524,9.684038507275057e-7,1.466390301713139e-10,5.810423104365036e-7,93.55971223831298,0.0,0.00019181741421505174,0.00032704952787709267,65.4574633382151,120.00000344773363,120.17700564431682,106.45374401882577,2.680270375723131e-6,2.36161399235715e-6,360.00000284773927,4.157040874706386e-5,314.5121015191348,56.61219803992146,30885.35307577223,45.779254546684896,64.38478649556491,422.9988021015849,314.51210117877486,6.807197708782991e-7,9.727986106688232e-6,220.95238250648003,270.0
69,8.521304737765627,45.540651993008005,11.659831893955651,96.21136440263146,5.26317311404361,35.86648968322712,2.409778611903142e-6,102.19634092285943,300.89854306045515,457.14285851709343,50.000004093448794,5431.177590991108,8.033684550835365e-6,86.40466779784907,225.0,396.23356402954323,365.5689194263258,10.759946904968137,400.0000012024567,1.108602723156473e-6,1.2621537387004368e-10,6.651616338938841e-7,99.63646200633298,0.0,57.72681864157887,132.07785408585858,63.08858331164049,120.000015777468,50.00000860867166,50.00000769498814,1.0526398601313207,0.5263360557911034,360.0000151775714,2.3050014798345883e-6,396.23356492582286,79.24671308963822,30631.553803151408,25.563914213296883,2.708888936539333e-6,334.71507576550005,396.233564515809,8.20027664592365e-7,8.962323639286364e-6,220.95238161659512,255.0
70,4.733422475499981,47.85210485426202,18.535979923752993,111.52400365462636,5.263161648567413,55.837975893353025,2.409778997025906e-6,98.52702061371782,345.5652556538556,457.1428585170929,50.00000870842047,5423.910847891571,8.033686440770649e-6,200.16250719553955,212.5,502.0859382669823,345.1296563126415,16.751392768005907,400.00000120245625,1.108602723629612e-6,1.2621537191033095e-10,6.651616341777672e-7,97.72244247035034,0.0,66.91440219277581,167.3619795479794,61.48858323500396,112.0000157974664,50.00001345216095,50.00002433443075,1.0526348637288185,0.5263187159370568,360.0000151775698,2.3050012632659328e-6,502.08593916326237,100.41718793712604,30517.12942548996,14.200267426499943,2.7088889776024502e-6,289.98439615127825,502.08593851447887,1.2975670345500968e-6,8.962324519118744e-6,220.95238161659486,255.0
71,1.9310256073364813e-6,54.332695565976906,3.997265763645088,98.0937979065222,5.263183668728685,13.475990593338462,2.409778849557463e-6,95.80758662798895,244.89655994249372,432.7631644303332,50.00000196969165,5424.000252844823,8.033677493695892e-6,37.87264723070419,187.5,334.70936065660766,325.42425726078756,4.042797178001538,378.6677688765415,1.1086026453121901e-6,1.262153777957357e-10,6.651615871873142e-7,91.71064754718292,0.0,58.856278743913315,111.56978849986066,59.341079655839266,104.00001581744357,50.000013452198026,50.00002433461718,1.0526348636267182,0.526318715467525,340.00001522754746,2.305002015442093e-6,334.70936155288933,66.9418724150511,30543.30129499473,5.793076822009451e-6,2.7088888276938918e-6,244.8513337161718,334.7093604078799,2.2900187698503896e-6,1.2866010936678587e-5,209.16886280799434,240.0
72,1.931026311067378e-6,49.225654388051126,27.6672646355966,129.03206073060255,5.263201015257559,90.01394440868955,2.4097789576244403e-6,92.94616767455896,419.79597079963395,420.2631817768627,50.00001271484533,5410.195194711716,8.033684929797797e-6,371.3245976464005,175.0,657.1379779775203,306.26274500607,27.004183322606863,367.7302840547548,1.10860271488152e-6,1.2621537017890279e-10,6.651616289289124e-7,109.69035525758403,0.0,77.41923643836154,219.0460051392921,56.47667080857055,96.00001583745528,50.00001345213752,50.00002433435584,1.0526280191978672,0.5263187158900436,340.00001522755906,2.3050013200435033e-6,657.1379788738025,131.42759587923362,30434.26314199573,5.793078933202141e-6,2.7088889752837822e-6,200.5771615168705,657.1379741068613,9.533882439912312e-6,1.2866008052295479e-5,203.1272045254836,240.0
73,2.5046048184226652e-6,45.93483627821108,43.97714746431205,150.73050189115096,5.26318446007518,149.26949080253326,2.4097789266117994e-6,88.68281527711702,393.0004357577267,407.7631642139332,50.00003886468911,5420.919458104741,1.5693740644154975e-5,198.0176666521751,162.5,503.85908069916746,287.6735165420463,44.78084724075997,356.7927686871915,1.0861610970797148e-6,1.2318268929337695e-10,6.516966582478287e-7,109.52107693286786,0.0,90.43830113469059,299.99999269368425,52.68322084089582,96.0000311577979,50.00000694987067,50.00002433449839,1.0526346745566224,0.5263187157852807,340.0000305481956,2.020014786878188e-6,503.85908262761063,100.77181642888996,30685.241442732007,7.513814455267992e-6,2.7581971668995128e-6,158.63396388198714,459.8434257143507,88.03131382651986,1.1980946107363057e-5,197.08552937006766,240.0
74,3.824050354821972e-6,51.04082153568522,13.772150123206469,108.89881504732021,5.26313649561321,191.1011840965364,2.409778854311283e-6,66.8291597952182,246.79702974198898,380.2631128110564,50.000047603769396,5449.0916393167845,0.5210611861794826,5.957780006999355e-5,150.0,286.65207403702374,269.93696615121564,57.33035522896091,332.7302237096743,1.0635425381383467e-6,1.1999887270566333e-10,6.381255228830072e-7,92.03876282022375,0.0,65.33928902839213,299.9999991438566,42.28717350427558,90.25800868318866,50.0000068483366,50.00002433454003,1.0526423468498007,0.5263187157367535,373.2986589624226,1.7876403628542634e-6,339.9690703074048,57.33041510226675,30788.078731054993,1.1472151064465937e-5,2.8119358862373065e-6,90.88366670050621,218.50230502774014,242.93353055932937,1.106519065022452e-5,183.79383785867722,225.0
75,3.824054701953832e-6,46.655761517494845,14.687379554715092,103.11576406955368,5.263394470819848,196.88423507430414,2.409778785951831e-6,52.96463359257489,160.84218254954936,367.763370786264,50.0000108666559,5450.177637388708,0.5160262122585006,5.957820794527267e-5,137.5,295.32665050773056,257.06614033277543,59.065270522291236,321.79294943798095,1.0635424702304855e-6,1.1999887295685908e-10,6.381254821382906e-7,109.45363839258088,0.0,61.8694584417322,299.99999914385785,34.80179565926903,82.24431037477665,50.000013980944665,50.000024334535226,1.0526255127917554,0.5263187157585757,346.238557318063,1.7876401752087066e-6,381.3815811069544,59.06533039640812,30733.54859061249,1.1472164105861497e-5,2.8119360641871347e-6,62.233570748156076,228.14072332852516,306.48171555685843,1.1065175421428146e-5,177.75229588002756,225.0
76,1.6490838755086408e-5,54.91382333403343,36.402697814635275,153.07139746852448,5.262968132606676,146.92860286424153,2.4097787010973714e-6,35.95136735336507,291.47785164262194,340.26290370418724,50.00022287971609,5454.424478245643,99.99999190900085,636.6935461297699,125.0,855.5690188563883,246.96343652963915,44.078580859272456,297.7300407411638,1.0265869830436327e-6,1.1449952348873758e-10,6.159521898261796e-7,93.55687459089981,0.0,91.8428384811147,300.00000033276604,25.622380734721226,107.9999820081036,50.00000497854524,50.00002433455128,1.052644913245762,0.5263187156377144,449.99998257822494,1.4908586794849138e-6,1121.1115057725879,171.11380407671794,30696.2085077418,4.947251626525933e-5,2.909853182326697e-6,38.4262519119137,850.632243318421,540.9585249083334,1.0008651549792556e-5,164.4604034570238,210.0
77,1.6490942296031893e-5,50.821861877321595,37.723288157303344,148.45244561183623,5.263163174262894,151.54755472093004,2.4097787126730626e-6,55.8004914135286,50.00000008336324,367.7630987455113,50.000009782298136,5483.140461839861,99.9999919090046,597.3998811198818,137.5,833.8614897391974,334.7731537160073,45.46426641627901,321.7927114023223,1.026586980036459e-6,1.14499523608695e-10,6.159521880218758e-7,96.82498742427562,0.0,89.07146736710175,300.00000033276626,34.081621845076526,107.9999820081102,50.00001448355446,50.00002433445243,3.2227703793375233,0.526318715668542,479.9999826282314,1.490858575223835e-6,1219.613929271149,166.77229825327976,31309.846302724425,4.9472826888095705e-5,2.9098473561926508e-6,60.11788674139488,826.5127665215422,786.2023254992137,1.0008642042112756e-5,177.75216439366378,225.0
78,2.1602821168788113e-6,52.26824131958525,7.671696171920807,100.77709150103338,5.263236982890828,199.22290454163868,2.409778791975838e-6,136.55314806397575,104.59516226059087,407.76321748311256,50.0000032842054,5510.6392634436415,9.080788239148392e-6,2.9786080781212464e-5,162.5,298.8345057443352,418.6130460903465,59.76687136249161,356.7928152977234,1.1032211180104825e-6,1.2549816087255633e-10,6.619326708062895e-7,94.71962775259716,0.0,60.46625490062002,299.9999960426721,57.771551650950165,80.00001797167326,52.0616429912568,50.00002433438385,6.4289948270876516e-6,0.52631871567164,340.0000173218075,2.230721148300449e-6,391.2278237174372,59.76690143383728,31871.175451799467,6.4808463506364305e-6,5.140135510111563e-6,205.67530028507412,232.03834129302405,318.3789648488263,1.2370847250135736e-5,197.0855551168377,240.0
79,2.9838359899781894e-6,50.51749023723018,16.69293884711674,112.8945774688587,14.642864460458512,53.62113375480148,2.4097789359186078e-6,187.1779886444827,204.4951421374883,457.14284326090126,50.000065067586675,5500.979494120277,1.3002266051873317e-5,161.39705173406406,187.5,466.1991463804557,391.3024226257211,16.08634012644044,399.99998785328853,1.0909587603125354e-6,111.26046768705122,6.545752561875209e-7,99.93605204874062,0.0,67.73674648131521,166.51571122366016,68.32499908337344,96.00002577476586,51.020410828307796,50.000024334318816,1.780390240630237e-5,0.5263187157884796,360.00002511503595,2.0757852697463363e-6,466.199148044018,93.23982956397425,31747.770301414505,8.951507969934565e-6,3.3181259307847594e-6,444.4970122721439,466.1991378991332,2.1741126308561003e-5,1.1352898506826486e-5,220.9523742427689,255.0
80,6.814703912145037,50.41725533774133,20.211412078021148,118.5916465174881,1.021664084585365e-5,65.28762585487526,2.409778973388994e-6,221.39397603504472,170.77165862842904,457.14285673937013,58.91076784784411,5497.174933242382,3.395062392802116e-5,175.54509967559844,212.5,479.8338240450706,353.86683494254925,19.586287756462575,399.9999996469488,1.0738846248261893e-6,216.94187131661022,6.443307748957136e-7,102.92263281515244,0.0,71.15498791049285,183.87927237236335,72.71882433148271,120.00006761302538,50.00001603268479,50.00002433436527,1.052628122387789,0.5263218306247321,380.0000669647206,1.8881081827544548e-6,479.83382685084257,95.96676510116392,31642.469145785282,20.444111736435108,2.786830415753207e-6,705.8871996334726,479.83382549165054,3.125172577788277e-6,2.868630567192081,220.95238075736222,270.0
81,17.612190288482285,53.99408402884467,0.0002430991122768138,91.75363936376674,5.26309280891564,38.96289056441718,2.4071747029521264e-6,236.0686225918091,337.3245363090334,457.1428555545382,50.00008964550842,5495.570698020959,22.839428620654537,0.00012155954252311739,225.0,318.7992689674085,309.588069890735,11.688867169325153,399.9999986102208,1.0611625188861429e-6,311.7449036301787,6.366975113316864e-7,109.5356413453057,0.0,55.05218361826004,130.71652992818392,71.56133758908393,214.15916946173522,50.00000949479379,50.000027293505674,1.052639616882904,1.0578578363152737,598.9296334270532,1.7876353806133116e-6,318.79927658912754,63.75985408834389,31394.481925680797,52.83657086544686,2.8119375414402757e-6,592.370039819107,318.79927592021653,1.645632591112199e-6,9.30238593200616e-6,220.95238018469342,285.0
82,18.369788742022628,49.95319010992403,1.801193627694935e-5,83.25547567973983,5.26316748571511,7.309997676091843e-5,2.4579837839433984e-6,236.80406695485564,209.53430061732317,457.142855334658,50.00000905744224,5474.102539843345,10.61639457473491,5.0487522155850994e-5,212.5,312.09886138982205,284.07180057573345,2.1929993028275535e-5,399.9999984178257,1.0323021813667293e-6,390.9157447265353,6.193813088200379e-7,104.58143559577941,0.0,49.9532854078439,83.25554877971659,67.73302613629184,225.89320224584904,50.00001398100242,50.50498943120202,1.052627062081785,7.871166519233445e-5,598.8427163143376,1.787636209643302e-6,325.53384473345255,62.419772572826574,31039.060023348877,55.10936622606788,2.8119374856303624e-6,395.4629069088525,325.53384423172656,1.3109298448315482e-6,9.302382522434396e-6,220.952380078418,300.0
83,14.581912713507315,54.52523325167331,0.00029628985158741726,91.75309650781881,5.26317029805355,19.325688384943284,2.4076462625108243e-6,257.26341687562405,276.52310410408273,457.1428488305299,50.00000747114577,5453.782650014394,99.999987212444,0.00014818078569432008,200.0,301.47135699282086,246.79656004449805,5.797706515482985,399.9999927267136,1.037022525967618e-6,450.4844380264345,6.222135155805714e-7,92.79494716882793,0.0,55.05185790469129,111.07878489276209,63.462981647096676,239.99997283529913,50.00000645042587,50.000011725620574,1.0526381731426653,0.5263297337901293,599.9999734355806,1.580291799109813e-6,307.9497661438018,60.29427170031972,30801.78232969109,43.745738140521944,2.8757457156871463e-6,279.2736014772793,307.94976576888666,1.027573796447028e-6,9.512949498197379e-6,220.95237693475605,300.0
84,10.794036767191608,54.78835402947539,19.442570423401698,124.5954064759821,5.263170162411856,67.10975406337523,2.4097793977623194e-6,313.7000012629372,337.46931650899063,457.14283922507013,50.000008493551015,5434.744051810117,99.99999133247947,101.57092136913705,187.5,406.9073859945737,290.34386276531524,20.132926219012568,399.99998432193627,1.028719939598857e-6,487.46396053015,6.17231963759314e-7,104.5171015980562,0.0,74.75724388558926,191.70516053935734,63.4330019840731,239.99998107518257,50.00000955880213,50.00002232110051,1.0526386935001573,0.5263208137716184,599.9999816753239,1.5057822018663548e-6,406.9074694643946,81.38147750370372,30634.21831698551,32.382110301574826,2.9038245115478047e-6,272.86699675298973,406.9074690402979,1.1988232435910875e-6,9.605609451013094e-6,220.9523722921172,300.0
85,2.460704805534013,48.35264888721238,19.22368745120083,113.50442278540905,5.263169938835677,62.322512777723,2.409779547767128e-6,360.9485755916448,321.43431981969127,457.14283445492487,50.000009187319336,5435.156721638296,99.99999191281563,294.98559411204826,175.0,570.4703747358271,322.60385260549197,18.6967538333169,399.9999801480592,1.0265725041346772e-6,500.0000045633427,6.159435024808072e-7,95.58847695426546,0.0,68.10265367124543,175.82693556313205,63.91676626346883,227.9999822158273,50.00001306979385,50.00002433436265,1.0526383602761114,0.5263187160392689,599.9999828359516,1.4907548536600434e-6,592.8296877090045,114.09407525261035,30572.069040302853,7.382114416602039,2.909896404960597e-6,275.13465814488643,592.8296872195438,1.3984592289068573e-6,9.625648538159255e-6,220.95236998654698,285.0
86,2.4607034823982703,50.627809655663334,31.758825740372526,138.1882587204369,5.2631703226825755,118.13838577172446,2.409779326250333e-6,333.8451705367657,409.190133862506,457.1428392251575,50.00000957821968,5435.205379210456,99.99999133247353,251.2378474052424,175.0,544.0706769150653,345.4141281479436,35.441515731517335,399.9999843220128,1.028719944312907e-6,487.4639605301501,6.172319665877442e-7,107.32205584502259,0.0,82.91295523226214,256.32664449216134,62.690341772077346,227.99998105514842,50.000016187611436,50.00002433464628,1.0526476529998225,0.5263212172856544,599.9999816752895,1.5057822868926317e-6,544.0707603899307,108.81413568780202,30701.97383952797,7.382110447194811,2.903824253813009e-6,253.46448769115705,544.0707598109071,1.6367657974769952e-6,9.605610798079175e-6,220.95237229215942,285.0
87,1.703124438094445,52.24023910891121,0.0002963052137686631,87.94474693526888,5.2631689891653535,11.188657008472594,2.407646539545557e-6,291.1418523981424,227.320053833154,457.1428488305013,50.0000103157769,5448.157102419205,99.99998721247835,0.00014818477386372396,187.5,299.57701204552365,373.6450841333488,3.3565971025417785,399.99999272668856,1.037022489862078e-6,450.4844380264345,6.222134939172463e-7,91.15456204733644,0.0,52.76684816116133,99.13340394374147,62.33543925086476,215.9999727952761,50.000028077551924,50.00002671111137,1.0526270276937408,0.5263141176603979,599.9999734355567,1.5802913006331937e-6,308.7504907572332,59.91540271086027,30801.13299431852,5.109373314283335,2.875745760455748e-6,246.52270835099284,308.75049006431084,1.8991737189472201e-6,9.512952385111001e-6,220.9523769347423,270.0
88,5.491002775115901,46.734574824251816,26.093741211338312,122.25773099778542,5.263170596499115,86.12023283249302,2.409778933624585e-6,291.6432156957229,405.70766062270235,457.1428519804302,50.0000098102722,5429.45676694916,99.99998247349286,180.89754613771538,200.0,478.5091570382004,410.4166997496955,25.836069849747908,399.99999548287633,1.045085719006855e-6,390.9157447169502,6.270514314041126e-7,102.49531063208126,0.0,73.35463859867126,208.37796383027842,67.22666627981062,215.9999633174239,50.000020165209136,50.00002232141286,1.0526994251543045,0.526323927774344,569.9999639079296,1.6286375735753105e-6,478.5091659512028,95.7018317076028,30653.219517492696,16.473008325347703,2.8591499969109094e-6,341.13011802446647,478.50916537725664,1.4996297104732072e-6,9.45818642811862e-6,220.95237845720789,270.0
89,13.824334363471229,48.21899821990361,0.00024312427883079694,81.24258848396313,5.2631682563871,43.2521449879776,2.407180105637343e-6,203.5591104343458,260.85463744911885,457.1428555545497,50.00001093993343,5435.382508276555,31.39092327460112,0.00012156507461957996,212.5,303.6251861277901,447.08803815077187,12.97564349639328,399.99999861023093,1.0611625197098079e-6,311.744903630179,6.366975118258852e-7,95.64833511092573,0.0,48.74555309037788,124.49473347194073,74.02601916785923,202.17482307903163,50.00008120616997,50.00002729297495,1.0525776127037605,0.526313092213021,538.9371165514855,1.7876344473366826e-6,303.6251937495871,60.725037520420166,30629.438992815732,41.473003090413684,2.8119378623336086e-6,622.4148703977949,303.6251933643061,9.478554495251709e-7,9.302382264477545e-6,220.952380184699,285.0
90,21.400092028777767,46.266220847431704,27.261482248520867,123.4233716470059,5.263169653905304,94.33896692084723,2.4097785673919468e-6,149.6787813904867,224.9237514849352,457.1428567394147,50.0000098975265,5413.174945650476,3.394935293524968e-5,283.0905418842571,237.5,568.2518518375668,436.19759118851323,28.301690076254168,399.9999996469878,1.0738849054690637e-6,216.9418713166106,6.443309432814386e-7,92.51062177590724,0.0,74.05402298820354,217.76233856785313,76.03468843357267,128.00006758862293,50.00002535418055,50.00002192377377,1.0526586580117203,0.5263212281446217,360.0000670102633,1.8881114855620197e-6,568.2518546434485,113.65037065966298,30255.99019214213,64.2002760863333,2.7868285193298947e-6,774.2865301759406,568.2518543412939,6.947402186732102e-7,9.219524013372334e-6,220.9523807573837,285.0
91,20.642515747552473,47.85294654474296,28.196867645905083,127.6268859801452,5.263168877158485,99.14321692437834,2.4097784183557577e-6,124.08180294980959,352.1839086133828,457.1428578210452,50.00001037422177,5417.626021368925,1.3001943433931949e-5,350.76302672597296,250.0,634.8953332839224,406.2618650643995,29.7429650773135,400.00000059341454,1.0909593556162032e-6,111.26046768705154,6.545756133697214e-7,92.92289176504458,0.0,76.57613158808712,226.77010290452353,74.14652479790087,128.00002569375545,50.000047638704366,50.0000243346644,1.052633508803871,0.5263187162581352,360.0000251140217,2.075792698213151e-6,634.8953349475862,126.97906694466732,30074.508815920824,61.92754724265742,2.7473335387235222e-6,601.7716722522895,634.895334693876,5.437171369666042e-7,9.089190110734806e-6,220.95238128017183,270.0
92,16.85618752867897,45.9494910563773,0.5939784458115959,123.63794536127425,5.268286323545669,1.9389826351493769,2.4097743586373285e-6,107.95373067091384,299.90602640012,457.14285851742557,50.00001020253163,5423.578931575459,8.03200735429318e-6,47.784906701784045,237.5,376.73078676646406,381.44551451984756,0.5816947905448131,400.00000120274734,1.1086121515307292e-6,1.2624679320032552e-10,6.651672909184367e-7,108.57519383642011,0.0,74.18276721676455,125.57692799642362,70.51025419434539,120.00001577392895,50.00004562736392,50.00002433515413,2.126721738051127,27.63929901573785,360.00001517403246,2.3051390604558443e-6,376.7307876634046,75.34615763702006,30064.208839295425,50.56856258603691,2.708863347571177e-6,421.53601513474075,376.730787364415,5.979791803074589e-7,8.961479414658265e-6,220.95238161675567,270.0
93,8.519905210218997,53.44899265846538,2.182628686711323e-6,49.49869059276611,5.25855555530573,8.290795425084215e-6,23.74978385162091,99.89436075375689,199.9223885550588,457.1428602943998,50.004871756510624,5403.019833762967,1.982623425479086e-6,9.069818092744404e-6,225.0,309.5190487489742,359.85477345480615,2.4872386275252664e-6,400.00000275759976,9.806099816336112e-7,1.4508939710046573e-10,5.883659889801671e-7,106.45809907644887,0.0,29.699214355659663,49.49869888356154,67.80620366305271,120.00000367524125,51.020427514530105,75.75735562014896,3.2364852800229743e-6,2.3855765278185563e-6,360.0000030752476,1.8360351113994033e-5,327.41048861128127,61.90381000420357,29859.072136916366,25.559715630656992,1.4852808067020184e-5,332.2994355831904,327.4104881346548,9.532528587605658e-7,8.067183262055897e-6,220.9523824756265,255.0
94,4.733423865476599,51.66730598032303,24.97855115509249,128.62031259167762,5.2631662355084154,89.19617570657832,2.4097781384476047e-6,96.92594124074351,426.2924783137801,457.14285851711816,50.00000386662815,5382.67797484668,8.033606109299614e-6,361.14129476047293,212.5,653.4494645183695,339.8758827871569,26.758852711973496,400.0000012024783,1.1086031410318088e-6,1.2621536924881263e-10,6.651618846190847e-7,98.11464110082078,0.0,77.17218755500657,217.81648829825593,65.9457345865779,112.00001579712979,50.00000640436571,50.00001185485473,1.0526421339001097,0.526331720766051,360.00001517723314,2.305006669958584e-6,653.4494654147098,130.68989318740324,29659.692484636267,14.200271596429799,2.7088868340634723e-6,287.12832417267856,653.4494647659274,1.297564873809972e-6,8.962317503590408e-6,220.95238161660708,255.0
95,1.9310150925831406e-6,50.156192975370715,5.076354010167044,92.93144066660473,5.263183668840754,18.00813953404459,2.4097784362273702e-6,94.65279690460305,243.88822666327857,432.7631644304594,50.00000196967991,5387.872805625799,8.033638645144373e-6,24.679012325620548,187.5,332.8187357593729,320.49069960981547,5.4024418602133775,378.6677688766519,1.1086029122177792e-6,1.262153765891486e-10,6.651617473306675e-7,104.37330223722651,0.0,55.75886439996284,110.93958020064932,63.43649589291073,104.00001581721158,50.00001345202368,50.00002433442537,1.0526348636900074,0.5263187156006007,340.0000152273155,2.3050041529194794e-6,332.8187366556961,66.56374743560399,29848.556784893135,5.793045277749415e-6,2.7088873946634024e-6,241.9107072024862,332.81873551068907,2.2900141492428703e-6,1.2866031599696731e-5,209.1688628080554,240.0
96,1.9310187302769753e-6,52.354650942110666,23.011313926900993,126.48713713950853,5.263201015405315,82.46267924792157,2.4097786022045266e-6,92.11075186009667,403.64206879640915,420.2631817770205,50.00001271491948,5373.9182108680925,8.033666172677876e-6,352.1902872801649,175.0,626.8494117224268,301.5601452997359,24.73880377437647,367.7302840548929,1.1086028470733324e-6,1.262153689799728e-10,6.651617082439993e-7,96.27071982047374,0.0,75.89228228370511,208.9498163874301,60.10511202112963,96.00001583728891,50.0000134520283,50.0000243342928,1.0526280192997577,0.5263187158692223,340.00001522739274,2.305001974314676e-6,626.8494126187378,125.36988262821481,29728.089372897262,5.7930561908309226e-6,2.7088879477533147e-6,197.7841361187737,626.8494078518221,9.533831245264507e-6,1.2866022981513741e-5,203.1272045255599,240.0
97,2.504592925068664e-6,52.243956502957,38.251439311467635,151.702855344425,5.263184462058605,148.29713734922376,2.409778648110839e-6,88.08143671901065,372.34647223910133,407.7631642159435,50.000038864880494,5378.897991188655,1.5693649923688923e-5,149.16849371830222,162.5,454.94179868877234,283.13799999858605,44.48914120476713,356.7927686889505,1.0861612491312361e-6,1.231826882852757e-10,6.516967494787413e-7,103.72600826268221,0.0,91.021713206655,299.9999926936488,55.74193787541465,96.00003115722939,50.00000694986149,50.00002433441659,1.0526346744972748,0.5263187158477626,340.000030547627,2.0200157553917873e-6,454.9418006172428,90.98836002681084,29961.60917850616,7.513778775205979e-6,2.7581962122861713e-6,156.1766254055747,405.49089014725666,98.90182093997231,1.1980958488732262e-5,197.0855293710393,240.0
98,3.824051317213875e-6,50.18309980147442,14.241180056787758,108.25099537956865,5.263136493675417,191.74900376429065,2.4097785939654405e-6,66.40390803003815,335.4160463232301,380.2631128091161,50.00004760581287,5400.426849137499,0.5113890428144015,5.9578309504935804e-5,150.0,287.62380355083684,265.5217253192894,57.524701129287195,332.73022370797656,1.0635423068374776e-6,1.199988720758379e-10,6.381253841024872e-7,93.31280818076992,0.0,64.9505972277412,299.9999991438593,44.098142220372154,90.29134888228216,50.00000684827224,50.00002433451869,1.0526423469140582,0.5263187157153054,399.9100337060474,1.7876382933811101e-6,310.1539558285176,57.524761005029376,30017.071696981122,1.1472153951641624e-5,2.8119358683279875e-6,89.49794974958971,219.5820044875317,181.14390268197184,1.1065189998443861e-5,183.79383785773945,225.0
99,3.82405563969898e-6,52.555562860508296,10.053279633595942,105.22526643925738,5.263394469474045,194.77473270460274,2.40977856359565e-6,52.701286992684146,286.82069605137633,367.7633707849156,50.00001086665481,5401.438586528174,0.5097207978043177,5.957848856916106e-5,137.5,292.1623969636029,252.72676131769066,58.43241981138082,321.7929494368011,1.0635422705878522e-6,1.199988723836323e-10,6.381253623527115e-7,105.30495041078778,0.0,63.13515986355443,299.9999991438601,35.944795220133756,82.27301758866913,50.00001398094266,50.00002433449399,1.0526255127941622,0.5263187156864869,363.47247572386584,1.7876385665119323e-6,323.1882218335886,58.432479687582585,29963.372986709677,1.1472166919096913e-5,2.8119360538821183e-6,61.3539177871821,224.6248860572714,197.12667155263443,1.1065174827068366e-5,177.75229587937585,225.0
100,1.649084480779173e-5,51.51660417795131,34.55308734507153,144.3266814259162,5.262968133817225,155.6733189068501,2.4097785838388228e-6,35.823728981554815,195.34390744471858,340.262903705378,50.00022287843723,5400.70842759573,99.99999190902943,589.5044602224934,125.0,823.1154454455269,242.67073669080287,46.70199567205503,297.7300407422057,1.0265868903601153e-6,1.1449952349187616e-10,6.159521342160687e-7,107.30984929831504,0.0,86.59600885554973,300.0000003327663,26.190365199931637,107.99998200809978,50.000004978545576,50.0000243344422,1.052644913243167,0.5263187157185811,449.99998257822114,1.4908577600811649e-6,1129.8735945178769,164.62308939454567,29926.560695615855,4.9472534423375186e-5,2.9098531611062617e-6,37.98590581851355,814.5727173063527,630.6017544230484,1.0008651313491058e-5,164.46040345759934,210.0
